,id,title,url,categories,labels_pred
97,20725518,Winckler Chronicle P.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/Winckler_Chronicle_P.jpg,['Kassites' 'Mesopotamian chronicles'],"{'Culture', 'Literature'}"
98,6670725,H1N1 Hong Kong Map.svg,https://upload.wikimedia.org/wikipedia/commons/e/ea/H1N1_Hong_Kong_Map.svg,"['2009 swine flu outbreak in Hong Kong'
 'Maps of infectious diseases of Hong Kong' '2009 swine flu maps of Asia']","{'STEM', 'Places', 'Society', 'Medicine & Health', 'Maps & Flags'}"
99,2446885,Yuan dynasty woodblock.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/Yuan_dynasty_woodblock.jpg,"['Design of books' 'Paper art' 'CJK typography' 'Zaju'
 '13th-century woodcuts']","{'Culture', 'Society', 'Literature'}"
100,3430222,StressEnergyTensor.svg,https://upload.wikimedia.org/wikipedia/commons/3/37/StressEnergyTensor.svg,['General relativity' 'Multilinear algebra' 'SVG mathematics'],"{'STEM', 'Mathematics', 'Nature'}"
101,1113107,HadjiJoakim.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/HadjiJoakim.jpg,"['Bulgarian-language literature' 'Yoakim Karchovski' '1814 books'
 'Books from Austria' 'Books in Bulgarian']","{'Culture', 'Literature'}"
102,51876344,"The Poppy Factory's headquarters in Richmond, London.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b5/The_Poppy_Factory%27s_headquarters_in_Richmond%2C_London.jpg,"['Charity' 'Disabilities' 'Photographs of flags' 'Remembrance Poppies'
 'Flags in the London Borough of Richmond upon Thames'
 'Buildings with flags in London' 'Flagpoles in London'
 'Royal British Legion Poppy Factory' 'March 2015 in London'
 '2015 in the London Borough of Richmond upon Thames'
 'United Kingdom photographs taken on 2015-03-11']","{'STEM', 'Places', 'Society', 'History', 'Culture', 'Medicine & Health', 'Maps & Flags'}"
103,21605,Initialen.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Initialen.jpg,"['Texts in Fraktur typeface' 'V as an initial' 'Tironian notes'
 'Maximilian Friedrich von Königsegg-Rothenfels']","{'Society', 'History', 'Culture', 'Literature'}"
104,78416044,Mary Borden Rágalom.png,https://upload.wikimedia.org/wikipedia/commons/b/bb/Mary_Borden_R%C3%A1galom.png,['Book covers from Hungary' 'Mary Borden'],"{'People', 'Society', 'Culture', 'Literature'}"
105,72721252,Letter from the People's Mujahedin of Iran to the Communist Party of the Soviet Union.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Letter_from_the_People%27s_Mujahedin_of_Iran_to_the_Communist_Party_of_the_Soviet_Union.jpg,"[""Publications of People's Mujahedin of Iran""
 ""People's Mujahedin of Iran and the Soviet Union""]","{'Politics', 'Culture', 'Society'}"
106,31277126,Horizontal impacted wisdom tooth 2.png,https://upload.wikimedia.org/wikipedia/commons/c/c8/Horizontal_impacted_wisdom_tooth_2.png,"['Wisdom teeth' 'Dental X-rays of wisdom teeth'
 'Coronation Dental Specialty Group']","{'STEM', 'Medicine & Health', 'Nature'}"
107,4200361,MarlboroStangeDeutsch1.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d4/MarlboroStangeDeutsch1.JPG,['Marlboro cigarette packs' 'Cigarette packet warning signs'],"{'STEM', 'Medicine & Health'}"
108,42844094,Not Gabriel Pairs.svg,https://upload.wikimedia.org/wikipedia/commons/d/db/Not_Gabriel_Pairs.svg,['Graphs (graph theory)' 'Elementary geometry' 'Euclidean geometry'],"{'STEM', 'Mathematics', 'Culture'}"
109,6423189,Platform of Deto station.JPG,https://upload.wikimedia.org/wikipedia/commons/8/8a/Platform_of_Deto_station.JPG,['Deto Station'],"{'Politics', 'Society'}"
110,23263719,Nephi L Morris.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Nephi_L_Morris.jpg,"['Politicians of Utah' 'Latter-day Saints from Utah'
 'The Salt Lake Tribune' 'Newspapers of the United States, 1914']","{'Politics', 'People', 'Culture', 'Society', 'Literature'}"
111,73888368,Microscopy of intratumoral morphological heterogeneity in invasive breast carcinoma.jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/Microscopy_of_intratumoral_morphological_heterogeneity_in_invasive_breast_carcinoma.jpg,['Histopathology of breast carcinomas'],"{'STEM', 'Medicine & Health', 'Society'}"
112,27874746,Bathyliotina lamellosa 001.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bd/Bathyliotina_lamellosa_001.jpg,"['Bathyliotina lamellosa'
 'Mattheus Marinus Schepman: The Prosobranchia of the Siboga Expedition Part I: Rhipidoglossa and Docoglossa']","{'STEM', 'Animals', 'Nature'}"
113,35206753,Under-five Mortality Rate.png,https://upload.wikimedia.org/wikipedia/commons/9/9c/Under-five_Mortality_Rate.png,['Health in Iraq'],"{'STEM', 'Medicine & Health'}"
114,49835812,Shulabh Sutra.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Shulabh_Sutra.jpg,['History of geometry' 'Sutras'],"{'History', 'Culture', 'Literature'}"
115,55706605,Egidio Ariosto.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Egidio_Ariosto.jpg,['Egidio Ariosto'],"{'Politics', 'Society'}"
116,75940295,John Gower archer Vox Clamantis.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/John_Gower_archer_Vox_Clamantis.jpg,"['John Gower' 'Medieval literature' 'Astronomy in medieval miniatures'
 'Bows in art' 'Spherical Earth' 'Scribal abbreviations']","{'Space', 'STEM', 'Places', 'Culture', 'Literature'}"
117,12726579,Flabellina salmonacea 001.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flabellina_salmonacea_001.jpg,['Flabellina salmonacea'],"{'STEM', 'Animals', 'Nature'}"
118,50743991,Milos-Slovak Thymolin 127x189.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/Milos-Slovak_Thymolin_127x189.jpg,['Graphics by Miloš Slovák' 'Thymolin' 'Toothpaste advertisements'],"{'Culture', 'Society', 'Medicine & Health', 'STEM', 'People', 'History', 'Art'}"
119,54927181,Erdnussaspiration 3j - Roe pa - 001.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Erdnussaspiration_3j_-_Roe_pa_-_001.jpg,"['X-rays of mediastinal shift' 'X-rays of aspiration of foreign bodies'
 'Peanuts']","{'Politics', 'STEM', 'Medicine & Health', 'Culture', 'Society'}"
120,4365745,Amano2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Amano2.jpg,['Caridina multidentata'],"{'STEM', 'Nature', 'Animals', 'Culture'}"
121,9732859,Triptico Mariano 2.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Triptico_Mariano_2.jpg,"['Ricardo Lancaster-Jones y Verea' 'Jalisco' 'Guadalajara, Mexico'
 'Zapopan' 'San Juan de los Lagos' 'Talpa de Allende'
 'Book covers from Mexico']","{'Politics', 'People', 'Places', 'History', 'Culture', 'Society', 'Literature'}"
122,22527118,Arte di ben cucinare.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Arte_di_ben_cucinare.jpg,"['1685 books' 'Old Cookery Books and Ancient Cuisine (1886)'
 'Covers of cookbooks' 'Book pages from Italy']","{'History', 'Culture', 'Literature'}"
123,4285353,Mollyblues.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Mollyblues.jpg,"['Dogs wearing clothes' 'English Bulldog'
 'Life in the United States Marine Corps'
 'Marine Corps Recruit Depot San Diego' 'Military mascots' 'Dog mascots'
 'Dogs with underbite' 'Dogs looking up' 'Dogs looking at viewer']","{'Politics', 'STEM', 'Medicine & Health', 'Society', 'Nature'}"
124,40576317,Women's health icon.svg,https://upload.wikimedia.org/wikipedia/commons/4/49/Women%27s_health_icon.svg,"['Female symbols (Venus symbol)' 'SVG rod of Asclepius'
 'Icons of the Rod of Asclepius' ""Women's health"" 'SVG health icons']","{'Medicine & Health', 'STEM', 'Society'}"
125,62516989,Scarborough-Guildwood MPP Mitzie Hunter - 2016 (28687660101) (cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Scarborough-Guildwood_MPP_Mitzie_Hunter_-_2016_%2828687660101%29_%28cropped%29.jpg,['Mitzie Hunter' 'Photographs by Bruce Reeve'],"{'Politics', 'Society', 'People'}"
126,35864593,"Electrical machine designed by John Wesley, 18th c. Wellcome L0003006.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9e/Electrical_machine_designed_by_John_Wesley%2C_18th_c._Wellcome_L0003006.jpg,"['Files from Wellcome Images (check needed)' 'Electrotherapy'
 'John Wesley' 'Electrostatic generators']","{'STEM', 'People', 'Society', 'History', 'Culture', 'Medicine & Health', 'Nature'}"
127,48736290,Kurdish YPG Fighters (15943141741).jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Kurdish_YPG_Fighters_%2815943141741%29.jpg,['Kurdish people' 'Rojava Revolution' 'War photography' 'Asayish (Syria)'],"{'Politics', 'People', 'History', 'Culture', 'Society'}"
128,4683606,Olaus Magnus - On Rocks Decorated with Helmets.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Olaus_Magnus_-_On_Rocks_Decorated_with_Helmets.jpg,"['Historia de gentibus septentrionalibus' 'Maps of Stockholm archipelago'
 'Historical images of Stockholm archipelago' 'Muskö'
 'Älvsnabben, Haninge' 'Gubbholmen, Haninge Municipality' 'Muskö socken'
 'Animals on maps']","{'STEM', 'Places', 'Culture', 'Literature', 'Nature', 'Maps & Flags'}"
129,83908207,Clindamycin**.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/Clindamycin%2A%2A.jpg,['Clindamycin' 'Ointments'],"{'STEM', 'Medicine & Health', 'Society'}"
130,2871234,South Africa-Hartebeespoort dam01.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/South_Africa-Hartebeespoort_dam01.jpg,['Hartbeespoort Dam' 'Concrete dams'],"{'Politics', 'STEM', 'Society', 'Nature'}"
131,2972387,Bugbuster.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/Bugbuster.jpg,['Lice combs'],"{'STEM', 'Society', 'History', 'Culture', 'Technology & Engineering', 'Medicine & Health'}"
132,4583754,HAZMAT Class 3 Flammable Liquids.png,https://upload.wikimedia.org/wikipedia/commons/7/7b/HAZMAT_Class_3_Flammable_Liquids.png,"['Combustible and flammable materials labelling'
 'PNG diagrams of US DOT hazmat symbols' 'Caution icons'
 'Number 3 on signs']","{'Medicine & Health', 'STEM', 'Society'}"
133,66893388,"Stevan Kragujevic, Mihajlo Lalic, knjizevnik.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e6/Stevan_Kragujevic%2C_Mihajlo_Lalic%2C_knjizevnik.jpg,['Mihailo Lalić'],"{'Culture', 'Society', 'People', 'Literature'}"
134,30563907,Cold test with ethyl chloride.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Cold_test_with_ethyl_chloride.jpg,"['Conservative dentistry' 'Coronation Dental Specialty Group'
 'Dental examinations']","{'STEM', 'Medicine & Health', 'Culture'}"
135,4583802,HAZMAT Class 4-2 Spontaneously Combustible Solid.png,https://upload.wikimedia.org/wikipedia/commons/a/a3/HAZMAT_Class_4-2_Spontaneously_Combustible_Solid.png,"['Hazardous Materials' 'Combustible and flammable materials labelling'
 'PNG diagrams of US DOT hazmat symbols' 'Number 4 on signs']","{'Medicine & Health', 'STEM', 'Society'}"
136,425099,Gebitswissel.jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/Gebitswissel.jpg,['Deciduous teeth' 'Boys' 'Extra-oral photography' 'Human incisors'],"{'STEM', 'Society', 'Technology & Engineering', 'Medicine & Health', 'Nature'}"
137,71911920,Seashell Chilodonta suduirauti.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/Seashell_Chilodonta_suduirauti.jpg,['Chilodonta suduirauti' 'Gastropoda with black background'],"{'STEM', 'Animals', 'Nature'}"
138,4919174,Mott street fire escapes.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Mott_street_fire_escapes.jpg,['Mott Street (Manhattan)' 'Fire escapes in New York City'],"{'Medicine & Health', 'STEM', 'Society'}"
139,61079675,Donald Trump and Malcolm Turnbull 2017.jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/Donald_Trump_and_Malcolm_Turnbull_2017.jpg,"['Malcolm Turnbull in 2017' 'Donald Trump in May 2017'
 'Donald Trump and Malcolm Turnbull' 'Donald Trump smiling'
 'People wearing black tie in the 21st century'
 'Donald Trump wearing black tie']","{'Politics', 'People', 'Culture', 'Society'}"
140,23696319,MuzeumhracekIstanbul prezidentiusa figurky.JPG,https://upload.wikimedia.org/wikipedia/commons/2/29/MuzeumhracekIstanbul_prezidentiusa_figurky.JPG,"['Presidents of the United States' 'Toys' 'Figurines'
 'Istanbul Toy Museum']","{'Politics', 'Culture', 'Society'}"
141,10851394,Lobular carcinoma in situ.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1a/Lobular_carcinoma_in_situ.jpg,"['Histopathology of breast cancer' 'Histopathology of carcinomas'
 'Histopathology of lobular carcinoma in situ (LCIS)']","{'STEM', 'Society', 'Medicine & Health'}"
142,4369676,Trillium Health Centre West Toronto.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Trillium_Health_Centre_West_Toronto.jpg,['Trillium Health Centre' 'Etobicoke' 'Health in Canada'],"{'Politics', 'STEM', 'Places', 'Medicine & Health', 'Society', 'Nature'}"
143,19161183,Illustration of Aladdin Flying Away with Two People from the Arabian Nights.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/Illustration_of_Aladdin_Flying_Away_with_Two_People_from_the_Arabian_Nights.jpg,"['Aladdin' 'Illustrations to the Arabian Nights'
 'Genies of the Arabian Nights']","{'Culture', 'Literature', 'People', 'Society'}"
144,16701010,Captain james king.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Captain_james_king.jpg,"['1750 births' '1784 deaths' 'Sailors from England'
 'Astronomers from the United Kingdom' 'Oil paintings by John Webber'
 'Portrait paintings of men at bust length' 'Sailors in art'
 'Paintings in the National Library of Australia'
 'Third voyage of James Cook']","{'Space', 'STEM', 'People', 'History', 'Culture', 'Society', 'Nature'}"
145,15551927,Montpelier Indiana DM Spaulding Building.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/Montpelier_Indiana_DM_Spaulding_Building.jpg,"['Built in Indiana in 1892' 'Buildings in Montpelier, Indiana'
 'September 2010 in Indiana' 'Fire escapes in Indiana'
 'Building exteriors in Indiana'
 'Brick buildings in Blackford County, Indiana']","{'STEM', 'Places', 'Society', 'Medicine & Health'}"
146,16018081,Nudibranch - Chromodoris mandapamensis 2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a9/Nudibranch_-_Chromodoris_mandapamensis_2.jpg,['Chromodoris mandapamensis'],"{'STEM', 'Animals', 'Nature'}"
147,31125904,Mickey Mehta.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Mickey_Mehta.jpg,['Fitness' 'Mickey Mehta' 'Food Forum'],"{'STEM', 'Medicine & Health', 'Society'}"
148,4233367,Halgerda carlsoni.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Halgerda_carlsoni.jpg,['Halgerda carlsoni'],"{'STEM', 'Animals', 'Nature'}"
149,93369758,Public handwashing station in Chapel Hill.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1a/Public_handwashing_station_in_Chapel_Hill.jpg,"['Handwashing stations during the COVID-19 pandemic'
 'COVID-19 pandemic in North Carolina']","{'Politics', 'STEM', 'Society', 'Medicine & Health'}"
150,34317510,De zielenvisserij Rijksmuseum SK-A-447.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/c6/De_zielenvisserij_Rijksmuseum_SK-A-447.jpeg,"['Paintings by Adriaen van de Venne'
 'Fishing for souls (Adriaen van de Venne)' ""Eighty Years' War""
 'Rainbows in 17th-century paintings' 'Published by Frans Buffa & Zonen'
 '17th-century paintings in the Rijksmuseum Amsterdam'
 'People with boats in art' 'Crowds' '1614 paintings'
 '1610s paintings in the Netherlands'
 'Paintings formerly in the Nationale Konst-Gallery' 'Anti-clerical art'
 'Anti-Catholicism']","{'Places', 'Culture', 'Society', 'STEM', 'People', 'History', 'Literature', 'Nature'}"
151,7833750,Herschel first picture on glass 1839 3 pozitiv.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Herschel_first_picture_on_glass_1839_3_pozitiv.jpg,['John Herschel' '40-foot telescope'],"{'History', 'Space', 'Culture', 'STEM'}"
152,9556894,LymanHallBuildingCornerstone.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/LymanHallBuildingCornerstone.jpg,['Lyman Hall (Georgia Institute of Technology)' 'Quotations'],"{'Places', 'History', 'Culture', 'Literature'}"
153,7350260,CMV placentitis1 mini.jpg,https://upload.wikimedia.org/wikipedia/commons/2/20/CMV_placentitis1_mini.jpg,"['Histopathology of congenital cytomegalovirus infection'
 'Histopathology of chorionic villi' 'Bright-field microscopic images']","{'STEM', 'Medicine & Health'}"
154,2996309,Great Northern Passenger Station Bellingham 2.JPG,https://upload.wikimedia.org/wikipedia/commons/5/58/Great_Northern_Passenger_Station_Bellingham_2.JPG,"['National Register of Historic Places in Whatcom County, Washington'
 'Buildings in Bellingham, Washington'
 'Former Great Northern Railway (US) stations'
 'Former Amtrak stations in Washington (state)'
 'Rail stations on the National Register of Historic Places in Washington (state)']","{'Politics', 'Places', 'History', 'Culture', 'Society'}"
155,14676451,Abstract syntax tree for Euclidean algorithm.svg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Abstract_syntax_tree_for_Euclidean_algorithm.svg,['Euclidean algorithm' 'Abstract syntax trees'],"{'STEM', 'Mathematics', 'Diagrams'}"
156,20168329,Corrientes 1882 F3.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/Corrientes_1882_F3.jpg,['Revenue stamps of Corrientes' '1882 stamps' 'Stamps in Forbin catalogue'],"{'Culture', 'Literature', 'Society'}"
157,89800459,Fautor boucheti (MNHN-IM-2000-31421).jpeg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Fautor_boucheti_%28MNHN-IM-2000-31421%29.jpeg,['Mollusca in the MNHN' 'Fautor boucheti'],"{'Culture', 'Animals', 'STEM', 'Nature'}"
158,1895677,Chelidonura punctata 1.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Chelidonura_punctata_1.jpg,['Chelidonura punctata'],"{'STEM', 'Animals', 'Nature'}"
159,1679278,Brianchon's Theorem.svg,https://upload.wikimedia.org/wikipedia/commons/c/c1/Brianchon%27s_Theorem.svg,"[""Brianchon's theorem""]","{'STEM', 'Mathematics'}"
