title,id,url,HITId,WorkerId0,WorkerId1,WorkerId2,AssignmentStatus0,AssignmentStatus1,AssignmentStatus2,labels0,labels1,labels2,labels_enriched0,labels_enriched1,labels_enriched2,labels_enriched_majority
Devils-Peak Sierra-SanPedroMartir BajaCalifornia Mexico.jpg,1976225,https://upload.wikimedia.org/wikipedia/commons/6/61/Devils-Peak_Sierra-SanPedroMartir_BajaCalifornia_Mexico.jpg,33CLA8O0NXMXLRPMYH9G6D1N506RFF,A1JG342PWI2PTC,A1RG0WRPSK5BAV,AZHNR434Q0PCF,Submitted,Submitted,Approved,"{'Landscapes', 'Geology'}","{'Landscapes', 'Places', 'Plants'}",{'Landscapes'},"{'Places', 'Landscapes', 'Geology', 'STEM'}","{'Nature', 'STEM', 'Landscapes', 'Places', 'Plants'}","{'Landscapes', 'Places'}","{'Landscapes', 'Places', 'STEM'}"
ESP 047134 1615crater.jpg,52850323,https://upload.wikimedia.org/wikipedia/commons/d/da/ESP_047134_1615crater.jpg,33CLA8O0NXMXLRPMYH9G6D1N506RFF,A1JG342PWI2PTC,A1RG0WRPSK5BAV,AZHNR434Q0PCF,Submitted,Submitted,Approved,"{'Space', 'Geology'}",{'Space'},"{'Space', 'Geology'}","{'Space', 'Geology', 'STEM'}","{'Space', 'STEM'}","{'Space', 'Geology', 'STEM'}","{'Space', 'Geology', 'STEM'}"
MountainPassCA.jpg,9782815,https://upload.wikimedia.org/wikipedia/commons/2/20/MountainPassCA.jpg,33CLA8O0NXMXLRPMYH9G6D1N506RFF,A1JG342PWI2PTC,A1RG0WRPSK5BAV,AZHNR434Q0PCF,Submitted,Submitted,Approved,"{'Landscapes', 'Geology'}","{'Landscapes', 'Places'}",{'Landscapes'},"{'Places', 'Landscapes', 'Geology', 'STEM'}","{'Landscapes', 'Places'}","{'Landscapes', 'Places'}","{'Landscapes', 'Places'}"
Spiridon Gopcevic 1.jpg,16496545,https://upload.wikimedia.org/wikipedia/commons/8/8f/Spiridon_Gopcevic_1.jpg,33CLA8O0NXMXLRPMYH9G6D1N506RFF,A1JG342PWI2PTC,A1RG0WRPSK5BAV,AZHNR434Q0PCF,Submitted,Submitted,Approved,"{'History', 'People'}","{'History', 'People'}","{'History', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'Culture', 'History', 'Society', 'People'}"
Cheese blintzes with blackberries.jpg,4129611,https://upload.wikimedia.org/wikipedia/commons/3/31/Cheese_blintzes_with_blackberries.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,{'Food'},"{'Art', 'Food'}",{'Food'},"{'Culture', 'Food'}","{'Art', 'Food', 'Culture'}","{'Culture', 'Food'}","{'Food', 'Culture'}"
"Olomouc, Fakultní nemocnice, SOR LC 10,5, FTL, zepředu.jpg",38863601,https://upload.wikimedia.org/wikipedia/commons/8/8d/Olomouc%2C_Fakultn%C3%AD_nemocnice%2C_SOR_LC_10%2C5%2C_FTL%2C_zep%C5%99edu.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,{'Transportation'},"{'Architecture', 'Places'}",{'Transportation'},"{'Transportation', 'Society'}","{'Architecture', 'Places'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
01-Achtzehneck-Tomahawk.gif,54454822,https://upload.wikimedia.org/wikipedia/commons/c/cf/01-Achtzehneck-Tomahawk.gif,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,"{'Diagrams', 'Mathematics'}","{'Logos & Symbols', 'Diagrams', 'Mathematics'}",{'Diagrams'},"{'Mathematics', 'Diagrams', 'STEM'}","{'Logos & Symbols', 'Mathematics', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM'}"
David koresh.jpg,17726433,https://upload.wikimedia.org/wikipedia/commons/1/18/David_koresh.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,{'People'},"{'Technology & Engineering', 'People', 'Chemistry'}",{'People'},"{'Society', 'People'}","{'STEM', 'Society', 'People', 'Technology & Engineering', 'Chemistry'}","{'Society', 'People'}","{'People', 'Society'}"
Drexel 3976.jpg,75997423,https://upload.wikimedia.org/wikipedia/commons/3/35/Drexel_3976.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,{'Music'},{'Music'},{'None'},"{'Music', 'Culture'}","{'Music', 'Culture'}",set(),"{'Music', 'Culture'}"
Rebis Theoria Philosophiae Hermeticae 1617.jpg,26948766,https://upload.wikimedia.org/wikipedia/commons/e/e9/Rebis_Theoria_Philosophiae_Hermeticae_1617.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,"{'Art', 'Logos & Symbols', 'Diagrams', 'History'}","{'Logos & Symbols', 'Monuments & Memorials', 'Belief', 'Diagrams'}",{'Art'},"{'STEM', 'Logos & Symbols', 'History', 'Diagrams', 'Culture', 'Art'}","{'STEM', 'Logos & Symbols', 'Diagrams', 'Culture', 'Belief', 'Monuments & Memorials', 'Places'}","{'Art', 'Culture'}","{'STEM', 'Logos & Symbols', 'Diagrams', 'Culture', 'Art'}"
EMP Museum - Nirvana (15632245508).jpg,38204073,https://upload.wikimedia.org/wikipedia/commons/6/65/EMP_Museum_-_Nirvana_%2815632245508%29.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,{'Art'},"{'Events', 'Places'}",{'Music'},"{'Art', 'Culture'}","{'Events', 'Places', 'Society'}","{'Music', 'Culture'}",{'Culture'}
Jamal Williams.jpg,5547019,https://upload.wikimedia.org/wikipedia/commons/6/6e/Jamal_Williams.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,"{'Sports', 'People'}","{'Sports', 'Places'}",{'Sports'},"{'Society', 'Sports', 'People'}","{'Sports', 'Places', 'Society'}","{'Sports', 'Society'}","{'Sports', 'Society'}"
Canadas Wonderland International Street Latin Building bottom end.jpg,16075691,https://upload.wikimedia.org/wikipedia/commons/0/0e/Canadas_Wonderland_International_Street_Latin_Building_bottom_end.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,"{'Architecture', 'Places'}","{'Monuments & Memorials', 'Architecture', 'Places', 'Food'}",{'Architecture'},"{'Architecture', 'Places'}","{'Culture', 'Architecture', 'Monuments & Memorials', 'Places', 'Food'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Zodiac Constellations.jpg,78492328,https://upload.wikimedia.org/wikipedia/commons/f/f8/Zodiac_Constellations.jpg,33NOQL7TA3AX831Q0KXNIOM0RDD8Z9,A1RG0WRPSK5BAV,A2TRV8SEM003GG,A2YO837C0O1E91,Approved,Approved,Approved,"{'Space', 'History'}","{'Art', 'Space', 'Logos & Symbols'}",{'Space'},"{'STEM', 'Space', 'History', 'Culture'}","{'STEM', 'Logos & Symbols', 'Culture', 'Space', 'Art'}","{'Space', 'STEM'}","{'Culture', 'Space', 'STEM'}"
West Point Howlin' Wolf Blues Trail Marker West Point.png,26143805,https://upload.wikimedia.org/wikipedia/commons/6/6f/West_Point_Howlin%27_Wolf_Blues_Trail_Marker_West_Point.png,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'Literature'},{'Monuments & Memorials'},"{'Monuments & Memorials', 'Places', 'History'}","{'Literature', 'Culture'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places', 'History', 'Culture'}","{'Monuments & Memorials', 'Places', 'Culture'}"
Dover Furnace Station Location.jpg,9103810,https://upload.wikimedia.org/wikipedia/commons/3/3d/Dover_Furnace_Station_Location.jpg,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'History'},{'Landscapes'},"{'Landscapes', 'Transportation'}","{'History', 'Culture'}","{'Landscapes', 'Places'}","{'Landscapes', 'Transportation', 'Places', 'Society'}","{'Landscapes', 'Places'}"
'Auja Palestine.jpg,54783960,https://upload.wikimedia.org/wikipedia/commons/e/e1/%27Auja_Palestine.jpg,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'Places'},{'History'},"{'Architecture', 'History', 'People'}",{'Places'},"{'History', 'Culture'}","{'History', 'Culture', 'Society', 'Architecture', 'People', 'Places'}","{'Places', 'History', 'Culture'}"
Frank Aresti with Fates Warning (1) Keep It True Festival 2016.jpg,77669337,https://upload.wikimedia.org/wikipedia/commons/c/cc/Frank_Aresti_with_Fates_Warning_%281%29.jpg,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'None'},{'None'},{'None'},set(),set(),set(),set()
256colortestthing.png,17566792,https://upload.wikimedia.org/wikipedia/commons/d/d9/256colortestthing.png,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'Logos & Symbols'},{'Diagrams'},{'None'},{'Logos & Symbols'},"{'Diagrams', 'STEM'}",set(),set()
I-vi-ii-V turnaround in G.png,10795645,https://upload.wikimedia.org/wikipedia/commons/8/88/I-vi-ii-V_turnaround_in_G.png,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'Music'},{'Music'},{'Music'},"{'Music', 'Culture'}","{'Music', 'Culture'}","{'Music', 'Culture'}","{'Music', 'Culture'}"
East Point.png,57089246,https://upload.wikimedia.org/wikipedia/commons/a/a2/East_Point.png,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'Mathematics'},{'Diagrams'},{'Diagrams'},"{'STEM', 'Mathematics'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
France Kosovo Locator.png,4640701,https://upload.wikimedia.org/wikipedia/commons/b/b6/France_Kosovo_Locator.png,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'Maps & Flags'},{'Maps & Flags'},{'Maps & Flags'},"{'Maps & Flags', 'Places'}","{'Maps & Flags', 'Places'}","{'Maps & Flags', 'Places'}","{'Maps & Flags', 'Places'}"
SirThomasAstonAtWife'sDeathbed.jpg,4230966,https://upload.wikimedia.org/wikipedia/commons/e/ea/SirThomasAstonAtWife%27sDeathbed.jpg,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'Art'},{'Art'},"{'Art', 'History'}","{'Art', 'Culture'}","{'Art', 'Culture'}","{'Art', 'History', 'Culture'}","{'Art', 'Culture'}"
Bus Operated by All China Express at Huanggang Checkpoint in Shenzhen awaiting departure cross-border to Mong Kok in Hong Kong pic 1.jpg,82618475,https://upload.wikimedia.org/wikipedia/commons/f/ff/Bus_Operated_by_All_China_Express_at_Huanggang_Checkpoint_in_Shenzhen_awaiting_departure_cross-border_to_Mong_Kok_in_Hong_Kong_pic_1.jpg,39AYGO6AGUVGN04J4HPV3NJ0B4F6N4,A2LZSELECGE94T,A2OTMALDJLAS7,ACI0C2WU1NABK,Approved,Approved,Approved,{'Transportation'},{'Transportation'},{'Transportation'},"{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
Grand Mesa and Mt. Garfield.jpg,2553591,https://upload.wikimedia.org/wikipedia/commons/c/cd/Grand_Mesa_and_Mt._Garfield.jpg,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,{'Landscapes'},{'Geology'},{'Landscapes'},"{'Landscapes', 'Places'}","{'Geology', 'STEM'}","{'Landscapes', 'Places'}","{'Landscapes', 'Places'}"
Boltzmannexamplev1.png,22915782,https://upload.wikimedia.org/wikipedia/commons/7/7a/Boltzmannexamplev1.png,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,"{'Diagrams', 'Mathematics'}",{'Mathematics'},"{'Diagrams', 'Chemistry'}","{'Mathematics', 'Diagrams', 'STEM'}","{'STEM', 'Mathematics'}","{'Diagrams', 'STEM', 'Chemistry'}","{'Mathematics', 'Diagrams', 'STEM'}"
2000RSD front.jpg,17820075,https://upload.wikimedia.org/wikipedia/commons/0/08/2000RSD_front.jpg,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,"{'Logos & Symbols', 'History', 'People'}",{'History'},"{'Art', 'Logos & Symbols', 'People', 'Politics'}","{'Logos & Symbols', 'History', 'Society', 'Culture', 'People'}","{'History', 'Culture'}","{'Logos & Symbols', 'Society', 'Culture', 'Politics', 'People', 'Art'}","{'Logos & Symbols', 'History', 'Society', 'Culture', 'People'}"
Ann Iren Mørkved 2006.jpg,31684415,https://upload.wikimedia.org/wikipedia/commons/0/0d/Ann_Iren_M%C3%B8rkved_2006.jpg,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,"{'Sports', 'People'}","{'Events', 'Sports'}","{'Sports', 'People'}","{'Society', 'Sports', 'People'}","{'Events', 'Sports', 'Society'}","{'Society', 'Sports', 'People'}","{'Sports', 'People', 'Society'}"
Liber Eliensis.PNG,34722396,https://upload.wikimedia.org/wikipedia/commons/6/65/Liber_Eliensis.PNG,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,"{'Literature', 'History'}",{'History'},{'Literature'},"{'Literature', 'History', 'Culture'}","{'History', 'Culture'}","{'Literature', 'Culture'}","{'Literature', 'History', 'Culture'}"
Chislehurst Common - geograph.org.uk - 1716063.jpg,14432545,https://upload.wikimedia.org/wikipedia/commons/e/ea/Chislehurst_Common_-_geograph.org.uk_-_1716063.jpg,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,"{'Landscapes', 'Places', 'Plants'}",{'Plants'},{'Landscapes'},"{'Nature', 'STEM', 'Landscapes', 'Places', 'Plants'}","{'Nature', 'STEM', 'Plants'}","{'Landscapes', 'Places'}","{'STEM', 'Nature', 'Landscapes', 'Places', 'Plants'}"
JMSDF AOE423 DD111.jpg,107787010,https://upload.wikimedia.org/wikipedia/commons/f/fd/JMSDF_AOE423_DD111.jpg,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,"{'Transportation', 'Technology & Engineering'}",{'Transportation'},{'Transportation'},"{'Society', 'Transportation', 'STEM', 'Technology & Engineering'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
Construction workers not wearing fall protection equipment.jpg,5335657,https://upload.wikimedia.org/wikipedia/commons/c/cf/Construction_workers_not_wearing_fall_protection_equipment.jpg,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,"{'Architecture', 'Places', 'People'}",{'Architecture'},{'Architecture'},"{'Society', 'Architecture', 'Places', 'People'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Banya Mayakovsky.jpg,91003672,https://upload.wikimedia.org/wikipedia/commons/8/85/Banya_Mayakovsky.jpg,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,{'Literature'},{'Diagrams'},{'Literature'},"{'Literature', 'Culture'}","{'Diagrams', 'STEM'}","{'Literature', 'Culture'}","{'Literature', 'Culture'}"
RAC drawings.svg,33639758,https://upload.wikimedia.org/wikipedia/commons/d/dd/RAC_drawings.svg,3B9XR6P1XT6QAMUTLAEBLWOBGLLBJQ,A320QA9HJFUOZO,A3CMDYA9USA3MR,A7TI4X4LRGQA0,Approved,Approved,Approved,"{'Diagrams', 'Mathematics'}",{'Mathematics'},{'Mathematics'},"{'Mathematics', 'Diagrams', 'STEM'}","{'STEM', 'Mathematics'}","{'STEM', 'Mathematics'}","{'STEM', 'Mathematics'}"
Liliana Colanzi 8315723.jpg,83848354,https://upload.wikimedia.org/wikipedia/commons/6/6a/Liliana_Colanzi_8315723.jpg,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,{'People'},{'People'},"{'Literature', 'People'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'Literature', 'People', 'Culture'}","{'People', 'Society'}"
MeisenheimerComplex.png,7890463,https://upload.wikimedia.org/wikipedia/commons/f/fe/MeisenheimerComplex.png,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,"{'Diagrams', 'Chemistry'}","{'Diagrams', 'Mathematics'}","{'Diagrams', 'Chemistry'}","{'Diagrams', 'STEM', 'Chemistry'}","{'Mathematics', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM', 'Chemistry'}","{'Diagrams', 'STEM', 'Chemistry'}"
Aphonopelma chiricahua male ZooKeys 560.jpg,46877628,https://upload.wikimedia.org/wikipedia/commons/c/c0/Aphonopelma_chiricahua_male_ZooKeys_560.jpg,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,"{'None', 'Animals'}","{'Animals', 'Chemistry'}",{'Animals'},"{'Animals', 'STEM', 'Nature'}","{'Animals', 'STEM', 'Nature', 'Chemistry'}","{'Animals', 'STEM', 'Nature'}","{'Animals', 'Nature', 'STEM'}"
"2019-11-28 15 51 51 A tub of Turkey Hill Choco Mint Chip Premium Ice Cream in the Parkway Village section of Ewing Township, Mercer County, New Jersey.jpg",84459250,https://upload.wikimedia.org/wikipedia/commons/5/5e/2019-11-28_15_51_51_A_tub_of_Turkey_Hill_Choco_Mint_Chip_Premium_Ice_Cream_in_the_Parkway_Village_section_of_Ewing_Township%2C_Mercer_County%2C_New_Jersey.jpg,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,{'Food'},{'Food'},{'Food'},"{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}","{'Food', 'Culture'}"
RaPlot-nouniques-wikipedia.png,14851716,https://upload.wikimedia.org/wikipedia/commons/9/9d/RaPlot-nouniques-wikipedia.png,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,{'Diagrams'},"{'Art', 'Diagrams'}",{'Diagrams'},"{'Diagrams', 'STEM'}","{'Art', 'STEM', 'Diagrams', 'Culture'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Stonyhurst observatory.jpg,10998386,https://upload.wikimedia.org/wikipedia/commons/2/29/Stonyhurst_observatory.jpg,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,"{'Monuments & Memorials', 'Architecture'}",{'Places'},"{'Architecture', 'Space'}","{'Monuments & Memorials', 'Architecture', 'Places'}",{'Places'},"{'Architecture', 'Places', 'STEM', 'Space'}","{'Architecture', 'Places'}"
Turrialba Volcano Sept 2005.jpg,3077089,https://upload.wikimedia.org/wikipedia/commons/7/7f/Turrialba_Volcano_Sept_2005.jpg,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,{'Landscapes'},{'Places'},"{'Landscapes', 'Places'}","{'Landscapes', 'Places'}",{'Places'},"{'Landscapes', 'Places'}","{'Landscapes', 'Places'}"
Áine Cahill Eurosonic 2017.jpg,55171647,https://upload.wikimedia.org/wikipedia/commons/2/20/%C3%81ine_Cahill_Eurosonic_2017.jpg,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,"{'Events', 'Music', 'People'}","{'Events', 'Music'}","{'Music', 'People'}","{'Music', 'Culture', 'Society', 'Events', 'People'}","{'Events', 'Culture', 'Music', 'Society'}","{'Society', 'Music', 'People', 'Culture'}","{'Music', 'Society', 'Culture', 'Events', 'People'}"
Auzout lunar crater map.jpg,20056542,https://upload.wikimedia.org/wikipedia/commons/1/1e/Auzout_lunar_crater_map.jpg,3BVS8WK9RF6UFBAN3STB9V9B36WBIE,A1I7H6RDJS4EKN,A2E0485TWP8V2R,A3O0NNIW4KA2PV,Approved,Approved,Approved,{'Geology'},{'Plants'},"{'Space', 'Places'}","{'Geology', 'STEM'}","{'Nature', 'STEM', 'Plants'}","{'Space', 'Places', 'STEM'}",{'STEM'}
BK Chicken Fries favors.jpg,46565626,https://upload.wikimedia.org/wikipedia/commons/9/9a/BK_Chicken_Fries_favors.jpg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Logos & Symbols', 'Food'}",{'Logos & Symbols'},"{'None', 'Food'}","{'Logos & Symbols', 'Culture', 'Food'}",{'Logos & Symbols'},"{'Culture', 'Food'}","{'Logos & Symbols', 'Food', 'Culture'}"
2019-04-13 Mia Florentine Weiss by Olaf Kosinsky-0672.jpg,78217502,https://upload.wikimedia.org/wikipedia/commons/2/21/2019-04-13_Mia_Florentine_Weiss_by_Olaf_Kosinsky-0672.jpg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Events', 'People'}",{'People'},{'People'},"{'Events', 'People', 'Society'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}"
Typhoon - RIAT 2006 (altered).jpg,59962558,https://upload.wikimedia.org/wikipedia/commons/6/63/Typhoon_-_RIAT_2006_%28altered%29.jpg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Events', 'Space'}",{'Space'},"{'Transportation', 'Technology & Engineering'}","{'Events', 'Space', 'STEM', 'Society'}","{'Space', 'STEM'}","{'Society', 'Transportation', 'STEM', 'Technology & Engineering'}","{'Society', 'Space', 'STEM'}"
Tom birmingham (1).jpg,73921784,https://upload.wikimedia.org/wikipedia/commons/6/68/Tom_birmingham_%281%29.jpg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Events', 'People'}",{'People'},"{'People', 'Politics'}","{'Events', 'People', 'Society'}","{'Society', 'People'}","{'Society', 'People', 'Politics'}","{'Society', 'People'}"
Four Symbols.svg,88889824,https://upload.wikimedia.org/wikipedia/commons/0/0a/Four_Symbols.svg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Art', 'Logos & Symbols', 'Diagrams'}",{'Diagrams'},{'Logos & Symbols'},"{'STEM', 'Logos & Symbols', 'Diagrams', 'Culture', 'Art'}","{'Diagrams', 'STEM'}",{'Logos & Symbols'},"{'Logos & Symbols', 'Diagrams', 'STEM'}"
Lev Chugaev 1910s.jpg,41282311,https://upload.wikimedia.org/wikipedia/commons/d/dd/Lev_Chugaev_1910s.jpg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Events', 'People', 'Chemistry'}",{'Chemistry'},"{'History', 'People'}","{'STEM', 'Society', 'Events', 'People', 'Chemistry'}","{'STEM', 'Chemistry'}","{'Society', 'History', 'Culture', 'People'}","{'Society', 'People', 'STEM', 'Chemistry'}"
Strauss dismissal.jpg,2291875,https://upload.wikimedia.org/wikipedia/commons/d/dd/Strauss_dismissal.jpg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Sports', 'People'}",{'Sports'},"{'Sports', 'People'}","{'Society', 'Sports', 'People'}","{'Sports', 'Society'}","{'Society', 'Sports', 'People'}","{'Sports', 'People', 'Society'}"
"Eccaparadoxides mediterraneus - Murero, Zaragoza - Museo Ciencias Naturales Universidad Zaragoza.jpg",52295877,https://upload.wikimedia.org/wikipedia/commons/0/03/Eccaparadoxides_mediterraneus_-_Murero%2C_Zaragoza_-_Museo_Ciencias_Naturales_Universidad_Zaragoza.jpg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Geology', 'History', 'Events', 'Architecture', 'Animals', 'Monuments & Memorials'}",{'Monuments & Memorials'},{'Fossils'},"{'STEM', 'Nature', 'Geology', 'History', 'Society', 'Culture', 'Events', 'Architecture', 'Animals', 'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Fossils', 'STEM', 'Nature'}","{'Monuments & Memorials', 'Nature', 'Places', 'STEM'}"
